class,latitude,longitude
0,12.97695583,77.64015352
0,12.97668484,77.64015066
0,12.97724926,77.63794577
0,12.97778844,77.63822782
0,12.97914901,77.63768946
0,12.97778564,77.63850414
0,12.97887241,77.63823925
0,12.9791378,77.63879477
0,12.97779125,77.63795149
0,12.9777688,77.64016211
0,12.97613724,77.64069759
0,12.97641104,77.64042413
0,12.97504766,77.64123879
0,12.97640262,77.6412531
0,12.97694179,77.64153515
0,12.97883312,77.64210785
0,12.97883031,77.64238418
0,12.97746693,77.64319884
0,12.9774585,77.64402782
0,12.97746131,77.64375149
0,12.97555875,77.64428408
0,12.97529337,77.64372857
0,12.97529899,77.64317592
0,12.97530461,77.64262327
0,12.97585221,77.64207635
0,12.97530742,77.64234695
0,12.97531303,77.6417943
0,12.97476824,77.6420649
0,12.97476544,77.64234122
0,12.97475982,77.64289387
0,12.97207797,77.64010203
0,12.97180697,77.64009917
0,12.97312263,77.64398197
0,12.97312825,77.64342933
0,12.97286288,77.64287382
0,12.97259188,77.64287096
0,12.97231808,77.64314442
0,12.97232089,77.6428681
0,12.97150511,77.64313583
0,12.97123412,77.64313297
0,12.97097155,77.64230114
0,12.97124254,77.64230401
0,12.97124815,77.64175137
0,12.97151915,77.64175423
0,12.97178452,77.64230973
0,12.9717761,77.64313869
0,12.9725975,77.64231832
0,12.97260031,77.642042
0,12.97232651,77.64231546
0,12.97287691,77.64149222
0,13.00844417,77.58133754
0,13.00817042,77.58161111
0,13.00789941,77.58160831
0,13.00843867,77.58189029
0,13.00870692,77.58216947
0,13.00790491,77.58105556
0,13.00763666,77.58077638
0,13.00818142,77.58050561
0,13.00791316,77.58022644
0,13.00764491,77.57994726
0,13.0076504,77.57939451
0,13.00738215,77.57911534
0,13.0073794,77.57939171
0,13.00711114,77.57911254
0,13.00683464,77.57966248
0,13.00656089,77.57993605
0,13.00628988,77.57993325
0,13.00601613,77.58020682
0,13.00546312,77.58130669
0,13.00628439,77.58048599
0,13.00573963,77.58075676
0,13.00655264,77.58076517
0,13.0068209,77.58104434
0,13.00654989,77.58104154
0,13.00736015,77.58132632
0,13.0073464,77.58270819
0,13.00707265,77.58298175
0,13.00679339,77.58380806
0,13.00706439,77.58381087
0,13.00733539,77.58381368
0,13.0076064,77.58381648
0,13.0076119,77.58326374
0,13.0073409,77.58326093
0,13.00679614,77.58353169
0,13.00680164,77.58297895
0,13.00952269,77.58190151
0,13.00952819,77.58134876
0,13.00980194,77.58107519
0,13.01007295,77.58107799
0,13.01061496,77.5810836
0,13.01034395,77.5810808
0,13.01061771,77.58080723
0,13.01034945,77.58052805
0,13.00981019,77.58024606
0,13.00981294,77.57996969
0,13.01008395,77.57997249
0,13.00982119,77.57914056
0,13.01063145,77.57942534
0,13.01090521,77.57915177
0,13.01062596,77.5799781
0,13.01116522,77.58026008
0,13.01116797,77.5799837
0,12.936599,77.61071513
0,12.936057,77.61070949
0,12.93551223,77.61098013
0,12.9349647,77.61152707
0,12.93630863,77.61264632
0,12.93576663,77.61264068
0,12.93575832,77.61346954
0,12.93684232,77.61348083
0,12.93630309,77.6131989
0,12.93549009,77.61319043
0,12.93712716,77.61210221
0,12.93493702,77.61428993
0,12.93493148,77.6148425
0,12.93440609,77.61317914
0,12.93518862,77.61622675
0,12.93946908,77.62179777
0,12.93918418,77.62317638
0,12.93891596,77.62289726
0,12.93838509,77.62178644
0,12.9386672,77.62068412
0,12.93972895,77.62290576
0,12.93837953,77.62233901
0,12.93890484,77.62400241
0,12.94000829,77.62207972
0,12.93782642,77.62343849
0,12.93756098,77.62288309
0,12.93893264,77.62123953
0,12.93944684,77.62400808
0,12.92940606,77.6252846
0,12.92886685,77.62500266
0,12.92805108,77.62527043
0,12.92723809,77.62526193
0,12.92669609,77.62525626
0,12.925059,77.62634435
0,12.92506456,77.6257918
0,12.92534111,77.62524209
0,12.92612351,77.6282896
0,12.92558986,77.62745511
0,12.92693371,77.62857438
0,12.92802048,77.62830946
0,12.92773835,77.62941172
0,12.92772721,77.63051682
0,12.92882512,77.6291468
0,12.92828312,77.62914112
0,12.9285736,77.62721003
0,12.92830817,77.62665464
0,12.92966593,77.62639255
0,12.9294005,77.62583716
0,12.93946352,77.62235035
0,12.9389243,77.62206839
0,12.93863663,77.62372329
0,12.93972061,77.62373463
0,12.93811131,77.62205989
0,12.93784031,77.62205706
0,12.93839342,77.62095757
0,12.93920641,77.62096607
0,12.93974285,77.62152431
0,12.94027373,77.62263514
0,12.93890206,77.6242787
0,12.93809185,77.6239939
0,12.93920919,77.62068978
0,12.9400194,77.62097457
0,12.94028485,77.62152998
0,12.93579706,77.60960152
0,12.93633906,77.60960715
0,12.93766916,77.61210786
0,12.93683678,77.61403341
0,12.93738708,77.61321019
0,12.93519416,77.61567418
0,12.93546793,77.61540072
0,12.9362837,77.61513291
0,12.93628924,77.61458033
0,12.93709946,77.61486509
0,12.94570201,77.62186294
0,12.94515167,77.62268616
0,12.94515723,77.62213357
0,12.94652056,77.62131885
0,12.94624956,77.62131602
0,12.94623288,77.6229738
0,12.94704865,77.62270601
0,12.94759342,77.62243538
0,12.9747935,77.63957799
0,12.97424871,77.63984859
0,12.97424029,77.64067756
0,12.97423187,77.64150653
0,12.97423468,77.64123021
0,12.97560648,77.63958657
0,12.97533829,77.63930738
0,12.97371234,77.63929022
0,12.97369831,77.64067184
0,12.97315632,77.64066611
0,12.97288253,77.64093958
0,12.97368147,77.64232977
0,12.97448321,77.64344365
0,12.97421784,77.64288814
0,12.97637734,77.64374003
0,12.97665957,77.64263759
0,12.97693056,77.64264046
0,12.97691089,77.64457474
0,12.97748659,77.64126455
0,12.97828833,77.64237845
0,12.97828552,77.64265478
0,12.97774635,77.64237272
0,12.97857055,77.641276
0,12.97584659,77.642629
0,12.97583817,77.64345797
0,13.01060395,77.58218911
0,13.0103357,77.58190993
0,13.01032469,77.58301543
0,13.01005644,77.58273625
0,13.00951443,77.58273064
0,13.00924618,77.58245146
0,13.00923517,77.58355695
0,13.00842491,77.58327216
0,13.00842767,77.58299578
0,13.00870142,77.58272222
0,13.00872068,77.5807876
0,13.00872892,77.57995847
0,13.00900268,77.5796849
0,13.00900817,77.57913215
0,13.00793514,77.57801544
0,13.00846342,77.57940292
0,13.0079269,77.57884457
0,13.00955843,77.57830863
0,13.01091345,77.57832264
0,13.00925994,77.58106958
0,12.93131416,77.62419933
0,12.93049839,77.6244671
0,12.93051228,77.62308571
0,12.94650665,77.62270034
0,12.94706533,77.62104823
0,12.97920034,77.57854793
0,12.97976702,77.57606643
0,12.97867751,77.57660794
0,12.97784532,77.57853395
0,12.97702408,77.57935459
0,12.97730879,77.57797568
0,12.98562757,77.58635279
0,12.98535932,77.58607364
0,12.98648731,77.58166327
0,12.98811059,77.58195642
0,12.98730307,77.58139532
0,12.98704853,77.57973442
0,12.98569076,77.57999678
0,12.98459851,77.58081463
0,12.98570722,77.57833868
0,12.98598645,77.57751242
0,12.98490517,77.57722489
0,12.98112205,77.57608039
0,12.9778508,77.57798127
0,12.9783791,77.57936857
0,12.9770323,77.57852557
0,12.97946038,77.57965609
0,12.98029533,77.57745373
0,12.98005445,77.57441116
0,12.98653943,77.57641261
0,12.9870787,77.57669455
0,12.98679124,77.57834986
0,12.987336,77.57807911
0,12.98544992,77.57695413
0,12.98436042,77.57749565
0,12.98409215,77.57721651
0,12.98408393,77.57804555
0,12.98434396,77.57915374
0,12.98541701,77.58027033
0,12.98542524,77.57944128
0,12.9867638,77.58111337
0,12.98675556,77.58194242
0,12.98702932,77.58166887
0,12.98756583,77.58222717
0,12.98865534,77.58168567
0,12.92833041,77.62444444
0,12.92805942,77.6244416
0,12.92778564,77.62471504
0,12.9275202,77.62415966
0,12.92697821,77.62415399
0,12.92859307,77.6252761
0,12.92967984,77.62501116
0,12.92914062,77.62472921
0,12.92912672,77.6261106
0,12.93023573,77.62363544
0,12.93023851,77.62335916
0,12.93023851,77.62335916
0,12.92996751,77.62335632
0,12.92969373,77.62362977
0,12.93077494,77.62391738
0,12.92885016,77.62666031
0,12.92858195,77.6263812
0,12.92908497,77.63025474
0,12.92827477,77.62996995
0,12.92587477,77.62607658
0,12.92643344,77.6244246
0,12.92698376,77.62360145
0,12.92780231,77.62305739
0,12.92834708,77.62278678
0,12.92888908,77.62279244
0,12.98598097,77.57806512
0,12.98597,77.57917052
0,12.98570173,77.57889138
0,12.98675831,77.58166607
0,12.98732502,77.57918451
0,12.98541976,77.57999398
0,12.9856935,77.57972043
0,12.98541701,77.58027033
0,12.9853923,77.58275746
0,12.98431103,77.58246991
0,12.97865833,77.57854234
0,12.97866107,77.57826599
0,12.97865011,77.57937136
0,13.00788841,77.5827138
0,13.00789391,77.58216105
0,13.00762291,77.58215825
0,13.00789391,77.58216105
0,13.00815941,77.5827166
0,13.00843317,77.58244304
0,13.00789666,77.58188468
0,13.0073629,77.58104995
0,13.0070919,77.58104715
0,13.0070974,77.5804944
0,13.00710015,77.58021803
0,13.00763941,77.58050001
0,13.00788291,77.58326655
0,13.00841941,77.58382491
0,13.01172097,77.5788838
0,13.01200022,77.57805747
0,13.01173196,77.57777829
0,13.01226573,77.57861303
0,13.01172647,77.57833104
0,13.01172921,77.57805466
0,13.01145546,77.57832824
0,13.00706989,77.58325813
0,13.00652789,77.58325251
0,13.00625963,77.58297333
0,13.00598863,77.58297053
0,13.00572038,77.58269135
0,13.00571487,77.58324409
0,13.00625138,77.58380245
0,13.00598037,77.58379964
0,13.00570937,77.58379684
0,12.92881676,77.62997563
0,12.9285402,77.63052534
0,12.92935875,77.6299813
0,12.92936432,77.62942875
0,12.92909333,77.62942591
0,12.92880562,77.63108073
0,12.92935875,77.6299813
0,12.92909054,77.62970219
0,12.92854298,77.63024906
2,13.00341862,77.62302087
2,13.00315042,77.62274166
2,13.00287943,77.62273881
2,13.00260284,77.62328868
2,13.00260005,77.62356504
2,13.00259726,77.6238414
2,13.00286546,77.62412061
2,13.00205806,77.62355934
2,13.00394944,77.62413201
2,13.00258887,77.62467047
2,13.0015021,77.62493543
2,13.00150769,77.62438271
2,13.00367006,77.62495823
2,13.003427,77.62219179
2,13.00288501,77.62218609
2,13.00207202,77.62217755
2,13.00179824,77.62245106
2,13.00151607,77.62355364
2,13.00097966,77.62299523
2,13.00125904,77.62216901
2,13.00527825,77.5998234
2,13.00527271,77.60037613
2,13.00472794,77.60064685
2,13.00473901,77.59954138
2,13.00553263,77.60148442
2,13.00580917,77.60093451
2,13.00581471,77.60038178
2,13.00528378,77.59927066
2,13.00474178,77.59926502
2,13.00582025,77.59982904
2,13.00502109,77.59843874
2,13.00501278,77.59926784
2,13.00690702,77.59956397
2,13.00637055,77.59900559
2,13.00635948,77.60011106
2,13.00662217,77.60094299
2,13.00635394,77.6006638
2,13.00607463,77.60149007
2,13.00526717,77.60092886
2,13.00582855,77.59899994
2,12.91321378,77.64528426
2,12.91321098,77.64556052
2,12.91293439,77.64611017
2,12.91267459,77.6450023
2,12.9126606,77.64638358
2,12.9126578,77.64665983
2,12.9123924,77.64610447
2,12.9123952,77.64582821
2,12.91295957,77.64362388
2,12.91323336,77.64335048
2,12.91296516,77.64307137
2,12.91242317,77.64306567
2,12.91187839,77.64333623
2,12.91079442,77.64332483
2,12.91080001,77.64277232
2,12.91026361,77.64221412
2,12.90970486,77.64386593
2,12.90971324,77.64303718
2,12.90971324,77.64303718
2,12.90969087,77.64524719
2,12.90914609,77.64551774
2,12.9091405,77.64607024
2,12.90942268,77.64496809
2,12.91023286,77.64525289
2,12.91023566,77.64497664
2,12.91021327,77.64718665
2,12.90940029,77.64717809
2,12.90966569,77.64773345
2,12.9091237,77.64772774
2,13.00341304,77.62357359
2,13.00423161,77.62302941
2,13.00423999,77.62220033
2,13.00257769,77.6257759
2,13.0017647,77.62576735
2,13.00204129,77.62521749
2,13.00043488,77.62326589
2,13.00366167,77.62578731
2,13.00366726,77.62523459
2,13.00447186,77.62607223
2,13.00446346,77.62690131
2,13.00419247,77.62689845
2,13.00474565,77.62579872
2,13.00475404,77.62496964
2,13.00501664,77.62580157
2,13.00502783,77.62469613
2,13.00557541,77.62414911
2,13.00503901,77.62359068
2,13.0050446,77.62303796
2,13.00449702,77.62358498
2,13.00612019,77.62387845
2,13.00585479,77.62332287
2,13.00559217,77.62249094
2,13.00556423,77.62525455
2,13.00611181,77.62470753
2,12.91290919,77.64859646
2,12.91318578,77.64804681
2,12.91345957,77.64777341
2,12.91426695,77.64833449
2,12.91428095,77.64695321
2,12.91209621,77.64858789
2,12.91128604,77.64830308
2,12.91099543,77.65023398
2,12.91019647,77.64884416
2,12.91181121,77.6499663
2,12.91343716,77.64998345
2,12.91371936,77.64888128
2,12.91425013,77.64999202
2,12.91425294,77.64971576
2,12.91288396,77.65108274
2,12.91206818,77.65135042
2,12.91396512,77.65137043
2,12.91314934,77.65163811
2,12.91451552,77.65054739
2,12.91479492,77.64972148
2,12.91480613,77.64861645
2,12.91481453,77.64778769
2,12.91402955,77.64501656
2,13.00358756,77.55171248
2,13.00359299,77.55115973
2,13.00277996,77.55115142
2,13.00196421,77.55141948
2,13.00197508,77.55031398
2,13.00252253,77.54976677
2,13.00306455,77.54977231
2,13.00465801,77.55310545
2,13.0038477,77.55282075
2,13.00276909,77.55225691
2,13.00116476,77.5500293
2,13.0011729,77.54920018
2,13.00440331,77.55144442
2,13.00276093,77.55308603
2,13.00356581,77.55392348
2,13.00410783,77.55392903
2,13.0027555,77.55363878
2,13.0019479,77.55307772
2,13.00520547,77.55255824
2,13.00491814,77.55421372
2,13.00444675,77.54702239
2,13.00362829,77.54756684
2,13.00282339,77.54672942
2,13.00364999,77.54535583
2,13.00391286,77.54618773
2,13.00309983,77.54617943
2,13.0044359,77.5481279
2,13.00280983,77.54811129
2,13.00551994,77.54813897
2,13.00552808,77.54730983
2,13.00553351,77.54675708
2,13.00716772,77.54594454
2,13.00772059,77.54484454
2,13.00663112,77.54538625
2,13.00582079,77.54510157
2,13.00664196,77.54428073
2,13.00769346,77.54760835
2,13.00661756,77.54676814
2,12.9335728,77.58802572
2,12.93305272,77.58580981
2,12.93548354,77.58666383
2,12.93493605,77.58721082
2,12.92766819,77.58216227
2,12.92415058,77.58157348
2,12.92385223,77.5843335
2,12.92574927,77.58435302
2,12.92684697,77.58298276
2,12.92632683,77.58076692
2,12.92604215,77.58214555
2,12.92334302,77.58101256
2,12.92198526,77.58127491
2,12.92251361,77.58266188
2,12.92277094,77.58404606
2,12.92275726,77.58542746
2,12.928473,77.58299949
2,12.92901501,77.58300507
2,12.92900133,77.5843865
2,12.92899038,77.58549164
2,12.92817737,77.58548327
2,12.92898217,77.5863205
2,12.92820473,77.58272042
2,12.92793099,77.58299392
2,12.91536772,77.64668837
2,12.91458832,77.64336473
2,12.91240919,77.64444694
2,12.91456034,77.64612729
2,12.91537612,77.6458596
2,12.91237841,77.64748574
2,12.91045625,77.64995202
2,12.91431733,77.64336188
2,12.91593489,77.64420776
2,12.91698807,77.64725801
2,12.91672828,77.64615013
2,12.91614147,77.65056454
2,12.91449588,77.65248117
2,12.90964328,77.64994345
2,12.91585926,77.6516667
2,13.00636502,77.59955833
2,13.00609402,77.5995555
2,13.00636779,77.59928196
2,13.00450819,77.62247954
2,13.00505298,77.62220888
2,13.00478198,77.62220603
2,13.00477081,77.62331147
2,13.00396061,77.62302657
2,13.00368962,77.62302372
2,13.00422043,77.62413486
2,13.00421205,77.62496394
2,13.00475963,77.62441692
2,13.0039662,77.62247385
2,13.00397179,77.62192113
2,13.00339906,77.62495538
2,13.00367565,77.62440551
2,13.00393546,77.6255138
2,13.00447745,77.62551951
2,12.93143217,77.58524048
2,12.93142121,77.58634563
2,12.93115021,77.58634284
2,12.93115021,77.58634284
2,12.92925317,77.58632329
2,12.92954334,77.58439208
2,12.92954882,77.58383951
2,12.92955155,77.58356322
2,12.92900954,77.58355764
2,12.92793373,77.58271763
2,13.00443861,77.54785152
2,13.00416489,77.54812513
2,13.00389659,77.54784599
2,13.00417031,77.54757238
2,13.00390473,77.54701686
2,13.00610232,77.5987264
2,13.00583132,77.59872358
2,13.00556032,77.59872075
2,13.00528932,77.59871793
2,13.00501832,77.59871511
2,12.91672268,77.64670264
2,12.91645169,77.64669979
2,12.91644329,77.64752856
2,12.91617229,77.64752571
2,12.91698247,77.64781053
2,12.91697687,77.64836305
2,12.91752165,77.6480925
2,12.91724505,77.64864216
2,12.91453514,77.6486136
2,12.91453794,77.64833734
2,12.91454354,77.64778483
2,12.91508553,77.64779054
2,12.91509113,77.64723803
2,12.91509393,77.64696177
2,12.91400436,77.64750287
2,12.91373337,77.64750001
2,12.91372496,77.64832878
2,12.91398475,77.64943665
2,12.91452953,77.64916611
2,12.91453234,77.64888985
2,12.91560229,77.65028256
2,12.91560509,77.65000631
2,12.91505189,77.65110561
2,12.91613305,77.65139331
2,12.91559668,77.65083508
2,12.91506311,77.65000059
2,12.91506591,77.64972434
2,12.91452393,77.64971862
2,12.91318018,77.64859932
2,12.9126438,77.6480411
2,12.91292039,77.64749145
2,12.91319418,77.64721805
2,12.91292599,77.64693894
2,12.91375016,77.64584248
2,12.91348197,77.64556337
2,12.91429215,77.64584819
2,12.91428375,77.64667695
2,12.91457154,77.64502227
2,12.91430054,77.64501942
2,12.91429495,77.64557193
2,12.91402396,77.64556908
2,12.91483413,77.64585389
2,12.91510233,77.646133
2,12.91511072,77.64530423
2,12.91482854,77.6464064
2,12.9159181,77.64586531
2,12.9159153,77.64614156
2,12.9159125,77.64641782
2,12.9161779,77.64697319
2,12.91668625,77.650294
2,12.91640965,77.65084365
2,12.91641806,77.65001488
2,12.91695444,77.65057311
2,12.91640404,77.65139617
2,12.91614427,77.65028828
2,12.91722823,77.65029971
2,12.91777863,77.64947666
2,12.91778424,77.64892414
2,12.91833182,77.64837733
2,12.92790362,77.58575676
2,12.92736161,77.58575118
2,12.9268196,77.5857456
